"STATION","DATE","ADPT","ASLP","ASTP","AWBT","AWND","RHAV","SNWD","TAVG","WDF2","WT02","WT05","WT18"
"USW00003820","2024-10-23",,,,,"1.57",,"0.0","65","  330",,,
"USW00003820","2024-10-24",,,,,"2.46",,"0.0","66","  330","    1",,
"USW00003820","2024-10-25",,,,,"1.12",,,"62","  270","    1",,
"USW00003820","2024-10-26",,,,,"2.01",,,"66","  300",,,
"USW00003820","2024-10-27",,,,,"7.61",,,"63","   50",,,
"USW00003820","2024-10-28",,,,,"4.25",,"0.0","62","   40",,,
"USW00003820","2024-10-29",,,,,"3.80",,"0.0","60","   50",,,
"USW00003820","2024-10-30",,,,,"3.58",,"0.0","67","  140","    1",,
"USW00003820","2024-10-31",,,,,"4.03",,"0.0","63","  200",,,
"USW00003820","2024-11-01",,,,,"1.57",,"0.0","58","   40","    1",,
"USW00003820","2024-11-02",,,,,"1.57",,"0.0",,"  100",,,
"USW00003820","2024-11-03",,,,,"6.93",,"0.0",,"   70",,,
"USW00003820","2024-11-04",,,,,"6.93",,"0.0","72","  100",,,
"USW00003820","2024-11-05",,,,,"3.58",,"0.0","71","  140",,,
"USW00003820","2024-11-06",,,,,"3.80",,"0.0","69","   80","    1",,
"USW00003820","2024-11-07",,,,,"4.25",,"0.0","70","  110","    1",,
"USW00003820","2024-11-08",,,,,"1.12",,"0.0","71","  340","    1",,
"USW00003820","2024-11-09",,,,,"6.93",,"0.0","70","   50","    1",,
"USW00003820","2024-11-10",,,,,"5.37",,"0.0","61","  320",,,
"USW00003820","2024-11-11",,,,,"3.13",,"0.0","63","  330","    1",,
"USW00003820","2024-11-12",,,,,"3.80",,"0.0","62","   70","    1",,
"USW00003820","2024-11-13",,,,,"8.95",,"0.0","57","   70",,,
"USW00003820","2024-11-14",,,,,"7.38",,"0.0","54","  340",,,
"USW00003820","2024-11-15",,,,,"5.37",,"0.0","59","  360",,,
"USW00003820","2024-11-16",,,,,"0.67",,"0.0","53","  210",,,
"USW00003820","2024-11-17",,,,,"0.67",,"0.0","53","  200","    1",,
"USW00003820","2024-11-18",,,,,"1.79",,"0.0","56","  260","    1",,
"USW00003820","2024-11-19",,,,,"2.24",,"0.0","58","  330",,,
"USW00003820","2024-11-20",,,,,"8.05",,"0.0","65","  300",,,
"USW00003820","2024-11-21",,,,,"10.51",,"0.0","54","  300",,,
"USW00003820","2024-11-22",,,,,"10.29",,"0.0","48","  310",,,
"USW00003820","2024-11-23",,,,,"3.58",,"0.0","47","  330",,,
"USW00003820","2024-11-24",,,,,"2.68",,"0.0","48","  220","    1",,
"USW00003820","2024-11-25",,,,,"4.25",,"0.0","51","  270",,,
"USW00003820","2024-11-26",,,,,"5.82",,"0.0","61","  270","    1",,
"USW00003820","2024-11-27",,,,,"1.79",,"0.0","55","  180","    1",,
"USW00003820","2024-11-28",,,,,"10.96",,"0.0","62","  280",,,
"USW00003820","2024-11-29",,,,,"6.26",,"0.0","51","  320",,,
"USW00003820","2024-11-30",,,,,"2.24",,"0.0","40","  320",,,
"USW00003820","2024-12-01",,,,,"3.36",,"0.0","40","  290",,,
"USW00003820","2024-12-02",,,,,"3.58",,"0.0","39","  260",,,
"USW00003820","2024-12-03",,,,,"5.37",,"0.0","35","  350",,,
"USW00003820","2024-12-04",,,,,"5.14",,"0.0","34","  210","    1",,
"USW00003820","2024-12-05",,,,,"12.30",,"0.0","52","  290",,,
"USW00003820","2024-12-06",,,,,"5.59",,"0.0","40","  330",,,
"USW00003820","2024-12-07",,,,,"1.79",,"0.0","34","  160",,,
"USW00003820","2024-12-08",,,,,"2.68",,"0.0","42","  230",,,
"USW00003820","2024-12-09",,,,,"4.92",,,"53","  200",,,
"USW00003820","2024-12-10",,,,,"6.93",,"0.0","62","  190",,,
"USW00003820","2024-12-11",,,,,"13.65",,"0.0","61","  310",,,
"USW00003820","2024-12-12",,,,,"3.58",,"0.0","42","  350",,,
"USW00003820","2024-12-13",,,,,"2.68",,"0.0","41","   80",,,
"USW00003820","2024-12-14",,,,,"7.61",,"0.0","49","   70",,,
"USW00003820","2024-12-15",,,,,"7.16",,"0.0","51","   70",,,
"USW00003820","2024-12-16",,,,,"3.80",,"0.0","53","  350",,,
"USW00003820","2024-12-17",,,,,,,,"52",,,,
"USW00003820","2024-12-18",,,,,"0.89",,,,"  240","    1",,
"USW00003820","2024-12-19",,,,,"4.25",,,"57","  350","    1",,
"USW00003820","2024-12-20",,,,,"10.07",,,"54","  310",,,
"USW00003820","2024-12-21",,,,,"5.14",,"0.0","44","   40",,,
"USW00003820","2024-12-22",,,,,"4.92",,"0.0","35","   40",,,
"USW00003820","2024-12-23",,,,,"5.82",,"0.0","36","   40",,,
"USW00003820","2024-12-24",,,,,"3.58",,"0.0","42","  320",,,
"USW00003820","2024-12-25",,,,,"3.58",,"0.0","41","   90",,,
"USW00003820","2024-12-26",,,,,"5.14",,,"42","   90",,,
"USW00003820","2024-12-27",,,,,"6.04",,"0.0","48","   60",,,
"USW00003820","2024-12-28",,,,,"2.91",,"0.0","51","  140","    1",,
"USW00003820","2024-12-29",,,,,"6.04",,"0.0","61","  250","    1",,
"USW00003820","2024-12-30",,,,,"2.68",,"0.0","52","  280","    1",,
"USW00003820","2024-12-31",,,,,"8.50","   83","0.0","51","  250","    1",,
"USW00093718","2024-01-01","37","30.07","30.02","43","8.05","   66",,,"  220",,,
"USW00093718","2024-01-02","28","30.18","30.12","36","5.59","   64",,,"   10",,,
"USW00093718","2024-01-03","34","30.11","30.08","39","2.91","   73",,,"  210",,,
"USW00093718","2024-01-04","34","30.08","30.00","39","5.37","   73",,,"  350",,,
"USW00093718","2024-01-05","29","30.29","30.27","35","7.16","   67",,,"   50",,,
"USW00093718","2024-01-06","54","29.82","29.82","55","9.84","   88",,,"  200",,,
"USW00093718","2024-01-07","40","29.96","29.87","46","7.16","   68",,,"  280",,,
"USW00093718","2024-01-08","33","30.33","30.29","39","8.50","   66",,,"   60",,,
"USW00093718","2024-01-09","55","29.74","29.62","57","16.11","   84",,,"  220",,,
"USW00093718","2024-01-10","35","29.77","29.68","42","10.96","   59",,,"  250",,,
"USW00093718","2024-01-11","38","30.04","29.98","42","4.25","   75",,,"  200",,,
"USW00093718","2024-01-12","47","29.88","29.90","49","8.50","   87",,,"  220",,,
"USW00093718","2024-01-13","37","29.78","29.67","47","10.74","   53",,,"  220",,,
"USW00093718","2024-01-14","32","30.14","30.09","40","7.83","   61",,,"  230",,,
"USW00093718","2024-01-15","43","30.10","30.08","47","3.80","   72",,,"  220",,,
"USW00093718","2024-01-16","48","29.86","29.82","50","5.59","   88",,,"   10","    1",,
"USW00093718","2024-01-17","14","30.23","30.16","27","5.37","   49",,,"  360",,,
"USW00093718","2024-01-18","33","30.18","30.18","38","3.13","   71",,,"  110",,,
"USW00093718","2024-01-19","34","29.90","29.85","43","9.40","   58",,,"  280",,,
"USW00093718","2024-01-20","13","30.24","30.17","26","7.16","   46",,,"  310",,,
"USW00093718","2024-01-21","10","30.55","30.49","24","6.71","   47",,,"   10",,,
"USW00093718","2024-01-22","25","30.62","30.58","32","3.13","   68",,,"  140",,,
"USW00093718","2024-01-23","48","30.49","30.45","52","6.04","   77",,,"  120",,,
"USW00093718","2024-01-24","59","30.37","30.35","61","6.93","   85",,,"  150",,,
"USW00093718","2024-01-25","62","30.23","30.20","63","7.61","   92",,,"  180","    1",,
"USW00093718","2024-01-26","61","30.12","30.09","62","9.17","   91",,,"  190","    1",,
"USW00093718","2024-01-27","59","30.07","30.05","64","4.70","   65",,,"  180","    1",,
"USW00093718","2024-01-28","48","29.78","29.73","62","12.75","   36",,,"  250",,,
"USW00093718","2024-01-29","35","29.96","29.89","47","6.04","   44",,,"  360",,,
"USW00093718","2024-01-30","39","30.10","30.06","44","7.16","   73",,,"  110",,,
"USW00093718","2024-01-31","42","30.00","29.96","45","5.82","   80",,,"   20",,,
"USW00093718","2024-02-01","39","30.10","30.06","43","6.71","   77",,,"  230",,,
"USW00093718","2024-02-02","42","29.91","29.88","46","5.14","   73",,,"   50",,,
"USW00093718","2024-02-03","35","30.01","29.97","42","7.61","   64",,,"   40",,,
"USW00093718","2024-02-04","33","29.90","29.87","41","10.29","   60",,,"   60",,,
"USW00093718","2024-02-05","35","29.74","29.69","44","14.76","   53",,,"   40",,,
"USW00093718","2024-02-06","28","29.92","29.85","40","15.43","   47",,,"   20",,,
"USW00093718","2024-02-07","28","30.22","30.15","37","8.72","   56",,,"   20",,,
"USW00093718","2024-02-08","34","30.31","30.26","39","3.80","   74",,,"   30",,,
"USW00093718","2024-02-09","45","30.20","30.17","48","3.80","   79",,,"  200",,,
"USW00093718","2024-02-10","52","30.08","30.05","55","8.50","   80",,,"  220",,,
"USW00093718","2024-02-11","54","29.94","29.91","56","6.93","   84",,,"  220",,,
"USW00093718","2024-02-12","59","29.80","29.80","60","5.14","   92",,,"  160",,,
"USW00093718","2024-02-13","40","29.77","29.68","49","10.51","   57",,,"  260",,,
"USW00093718","2024-02-14","35","30.18","30.12","43","5.37","   61",,,"  220",,,
"USW00093718","2024-02-15","41","30.17","30.14","48","8.28","   63",,,"  200",,,
"USW00093718","2024-02-16","46","29.98","29.97","51","5.59","   66",,,"  250",,,
"USW00093718","2024-02-17","42","29.86","29.80","49","7.61","   60",,,"  310",,,
"USW00093718","2024-02-18","25","30.06","30.01","36","5.14","   49",,,"   40",,,
"USW00093718","2024-02-19","30","30.13","30.07","40","5.82","   55",,,"   30",,,
"USW00093718","2024-02-20","29","30.27","30.22","40","6.71","   54",,,"   30",,,
"USW00093718","2024-02-21","31","30.27","30.24","40","6.93","   57",,,"   40",,,
"USW00093718","2024-02-22","40","30.04","30.04","45","7.61","   71",,,"  210",,,
"USW00093718","2024-02-23","51","29.64","29.62","54","13.65","   82",,,"  220",,,
"USW00093718","2024-02-24","41","29.79","29.72","47","6.49","   68",,,"  350",,,
"USW00093718","2024-02-25","36","30.15","30.09","41","4.92","   70",,,"  160",,,
"USW00093718","2024-02-26","42","30.18","30.14","47","9.17","   71",,,"  210",,,
"USW00093718","2024-02-27","52","30.08","30.06","55","10.51","   81",,,"  220",,,
"USW00093718","2024-02-28","55","30.01","29.96","59","17.90","   76",,,"  210",,,
"USW00093718","2024-02-29","25","30.37","30.29","41","8.28","   37",,,"  360",,,
"USW00093718","2024-03-01","46","30.36","30.34","52","12.30","   70",,,"   80",,,
"USW00093718","2024-03-02","60","30.13","30.10","61","6.49","   90",,,"  210",,,
"USW00093718","2024-03-03","58","30.15","30.11","59","4.03","   88",,,"  110","    1",,
"USW00093718","2024-03-04","56","30.11","30.07","60","6.93","   73",,,"   30",,,
"USW00093718","2024-03-05","54","30.07","30.05","56","4.25","   82",,,"  160","    1",,
"USW00093718","2024-03-06","60","29.79","29.77","61","6.93","   87",,,"  220","    1",,
"USW00093718","2024-03-07","56","29.92","29.85","59","5.37","   79",,,"   50",,,
"USW00093718","2024-03-08","51","30.14","30.09","55","10.51","   74",,,"  110",,,
"USW00093718","2024-03-09","59","29.83","29.84","61","11.63","   89",,,"  200",,,
"USW00093718","2024-03-10","39","29.80","29.72","51","9.40","   46",,,"  270",,,
"USW00093718","2024-03-11","25","30.15","30.11","41","5.82","   39",,,"  280",,,
"USW00093718","2024-03-12","42","30.10","30.08","49","8.28","   61",,,"  200",,,
"USW00093718","2024-03-13","47","30.01","29.98","53","6.93","   66",,,"  210",,,
"USW00093718","2024-03-14","48","30.09","30.06","55","6.04","   63",,,"  220",,,
"USW00093718","2024-03-15","58","29.98","29.96","61","6.93","   80",,,"  220",,,
"USW00093718","2024-03-16","59","29.87","29.83","62","7.61","   82",,,"  110",,,
"USW00093718","2024-03-17","55","29.76","29.73","60","8.72","   68",,,"  220",,,
"USW00093718","2024-03-18","44","29.78","29.73","53","7.61","   55",,,"  340",,,
"USW00093718","2024-03-19","26","30.02","29.97","40","8.95","   42",,,"  340",,,
"USW00093718","2024-03-20","40","29.94","29.91","49","10.51","   54",,,"  210",,,
"USW00093718","2024-03-21","46","30.11","30.05","52","8.72","   69",,,"  110",,,
"USW00093718","2024-03-22","57","30.07","30.06","59","9.62","   81",,,"  120",,,
"USW00093718","2024-03-23","58","29.72","29.67","61","8.50","   78",,,"  360",,,
"USW00093718","2024-03-24","31","30.10","30.06","42","12.75","   47",,,"   40",,,
"USW00093718","2024-03-25","40","30.22","30.18","47","10.96","   62",,,"   20",,,
"USW00093718","2024-03-26","48","30.08","30.06","52","9.84","   75",,,"  100",,,
"USW00093718","2024-03-27","60","29.96","29.94","62","8.28","   82",,,"  160",,,
"USW00093718","2024-03-28","53","29.89","29.82","55","7.61","   88",,,"  200",,,
"USW00093718","2024-03-29","37","30.08","30.03","48","7.38","   51",,,"  280",,,
"USW00093718","2024-03-30","45","30.03","29.99","53","12.53","   57",,,"  220",,,
"USW00093718","2024-03-31","52","29.98","29.94","58","11.63","   62",,,"  210",,,
"USW00093718","2024-04-01",,,,,,,,,,,,
"USW00093718","2024-04-02",,,,,,,,,,,,
"USW00093718","2024-04-03",,,,,,,,,,,,
"USW00093718","2024-04-04",,,,,,,,,,,,
"USW00093718","2024-04-05",,,,,,,,,,,,
"USW00093718","2024-04-06",,,,,,,,,,,,
"USW00093718","2024-04-07",,,,,,,,,,,,
"USW00093718","2024-04-08",,,,,,,,,,,,
"USW00093718","2024-04-09",,,,,,,,,,,,
"USW00093718","2024-04-10",,,,,,,,,,,,
"USW00093718","2024-04-11",,,,,,,,,,,,
"USW00093718","2024-04-12",,,,,,,,,,,,
"USW00093718","2024-04-13",,,,,,,,,,,,
"USW00093718","2024-04-14",,,,,,,,,,,,
"USW00093718","2024-04-15",,,,,,,,,,,,
"USW00093718","2024-04-16",,,,,,,,,,,,
"USW00093718","2024-04-17",,,,,,,,,,,,
"USW00093718","2024-04-18",,,,,,,,,,,,
"USW00093718","2024-04-19",,,,,,,,,,,,
"USW00093718","2024-04-20",,,,,,,,,,,,
"USW00093718","2024-04-21",,,,,,,,,,,,
"USW00093718","2024-04-22",,,,,,,,,,,,
"USW00093718","2024-04-23",,,,,,,,,,,,
"USW00093718","2024-04-24",,,,,,,,,,,,
"USW00093718","2024-04-25",,,,,,,,,,,,
"USW00093718","2024-04-26",,,,,,,,,,,,
"USW00093718","2024-04-27",,,,,,,,,,,,
"USW00093718","2024-04-28",,,,,,,,,,,,
"USW00093718","2024-04-29",,,,,,,,,,,,
"USW00093718","2024-04-30","65","30.03","30.00","67","10.07","   78",,,"  220",,,
"USW00093718","2024-05-01","66","29.97","29.94","68","6.49","   83",,,"  220",,,
"USW00093718","2024-05-02","66","30.00","29.96","68","4.70","   81",,,"  160","    1",,
"USW00093718","2024-05-03","67","30.03","29.98","69","5.82","   82",,,"  160","    1",,
"USW00093718","2024-05-04","67","30.08","30.03","70","7.16","   77",,,"  130",,,
"USW00093718","2024-05-05","69","30.08","30.04","71","9.40","   82",,,"  190",,,
"USW00093718","2024-05-06","69","30.02","29.99","71","10.96","   82",,,"  210",,,
"USW00093718","2024-05-07","68","29.88","29.85","70","10.96","   84",,,"  220",,,
"USW00093718","2024-05-08","69","29.83","29.79","72","10.74","   77",,,"  350",,,
"USW00093718","2024-05-09","66","29.76","29.75","69","10.51","   74",,,"  220",,,
"USW00093718","2024-05-10","64","29.69","29.65","67","8.50","   81",,,"  220",,,
"USW00093718","2024-05-11","54","29.85","29.80","58","7.38","   68",,,"  210",,,
"USW00093718","2024-05-12","54","29.92","29.86","61","6.04","   60",,,"  290",,,
"USW00093718","2024-05-13","61","30.04","29.98","65","5.59","   75",,,"  190",,,
"USW00093718","2024-05-14","69","29.86","29.83","70","8.72","   89",,,"  150",,,
"USW00093718","2024-05-15","67","29.70","29.66","69","8.28","   82",,,"  240",,,
"USW00093718","2024-05-16","64","29.79","29.73","67","5.37","   78",,,"  210",,,
"USW00093718","2024-05-17","68","29.90","29.86","70","4.47","   84",,,"  200",,,
"USW00093718","2024-05-18","70","29.88","29.85","72","7.38","   82",,,"  210",,,
"USW00093718","2024-05-19","64","29.91","29.87","66","6.04","   82",,,"   40",,,
"USW00093718","2024-05-20","60","29.97","29.94","63","7.16","   75",,,"   50",,,
"USW00093718","2024-05-21","62","30.01","29.97","65","5.59","   77",,,"   60",,,
"USW00093718","2024-05-22","63","30.04","30.01","66","5.82","   75",,,"  180","    1",,
"USW00093718","2024-05-23","68","30.00","29.96","71","9.62","   76",,,"  200",,,
"USW00093718","2024-05-24","70","29.89","29.85","73","9.84","   75",,,"  220",,,
"USW00093718","2024-05-25","69","29.87","29.83","71","6.04","   83",,,"  190",,,
"USW00093718","2024-05-26","70","29.90","29.85","72","6.04","   80",,,"  220",,,
"USW00093718","2024-05-27","74","29.88","29.85","76","12.53","   79",,,"  210",,,
"USW00093718","2024-05-28","71","29.90","29.86","74","7.83","   75",,,"  220",,,
"USW00093718","2024-05-29","64","29.96","29.92","69","4.47","   67",,,"  210",,,
"USW00093718","2024-05-30","56","30.03","30.00","63","5.82","   55",,,"   40",,,
"USW00093718","2024-05-31","51","30.17","30.14","59","6.04","   56",,,"   40",,,
"USW00093718","2024-06-01","55","30.22","30.19","62","6.49","   60",,,"  140",,,
"USW00093718","2024-06-02","62","30.12","30.09","68","9.62","   58",,,"  200",,,
"USW00093718","2024-06-03","66","30.00","29.98","70","9.40","   67",,,"  210",,,
"USW00093718","2024-06-04","68","29.97","29.93","71","8.50","   72",,,"  190",,,
"USW00093718","2024-06-05","70","29.93","29.90","73","10.96","   72",,,"  210",,,
"USW00093718","2024-06-06","74","29.78","29.75","76","12.75","   82",,,"  210",,,
"USW00093718","2024-06-07","73","29.75","29.70","76","8.28","   76",,,"  210",,,
"USW00093718","2024-06-08","63","29.89","29.84","69","7.16","   60",,,"   50",,,
"USW00093718","2024-06-09","70","29.79","29.75","73","9.62","   70",,,"  210",,,
"USW00093718","2024-06-10","65","29.79","29.75","67","4.47","   82",,,"  350",,,
"USW00093718","2024-06-11","64","29.87","29.82","68","4.25","   70",,,"  160",,,
"USW00093718","2024-06-12","68","29.99","29.95","71","9.17","   73",,,"  100",,,
"USW00093718","2024-06-13","67","29.98","29.95","71","10.74","   68",,,"  100",,,
"USW00093718","2024-06-14","67","29.91","29.87","71","8.05","   68",,,"   50",,,
"USW00093718","2024-06-15","70","29.97","29.91","73","6.49","   71",,,"  340",,,
"USW00093718","2024-06-16","71","30.13","30.08","74","9.17","   73",,,"  100",,,
"USW00093718","2024-06-17","67","30.17","30.13","71","7.61","   68",,,"  140",,,
"USW00093718","2024-06-18","65","30.20","30.16","70","9.62","   64",,,"  110",,,
"USW00093718","2024-06-19","66","30.25","30.21","70","10.29","   65",,,"  100",,,
"USW00093718","2024-06-20","66","30.26","30.22","70","9.84","   65",,,"  110",,,
"USW00093718","2024-06-21","72","30.18","30.16","74","8.50","   77",,,"  100",,,
"USW00093718","2024-06-22","76","30.09","30.06","78","9.40","   79",,,"  210",,,
"USW00093718","2024-06-23","76","29.94","29.92","78","13.42","   78",,,"  210",,,
"USW00093718","2024-06-24","76","29.83","29.78","78","13.65","   75",,,"  210",,,
"USW00093718","2024-06-25","74","29.94","29.90","76","7.83","   78",,,"  110",,,
"USW00093718","2024-06-26","77","29.89","29.85","79","12.08","   79",,,"  210",,,
"USW00093718","2024-06-27","75","29.82","29.78","78","9.84","   76",,,"   60",,,
